config_name,run,focus_strategy,survived,game_over_step,final_market_fit,final_market_share,peak_market_fit,peak_market_share,peak_revenue,pmf_achieved,time_to_pmf,final_technical_debt,final_bug_count,final_code_quality,final_feature_completeness,avg_technical_debt,avg_bug_count,avg_code_quality,avg_team_morale,avg_customer_satisfaction,final_cash_runway,avg_revenue,growth_rate,quality_speed_balance,sustainability_score,technical_health,business_performance
Always Quality,14,quality,True,,100.0,3.452184980826455,100.0,6.651737626402836,153.3250651017979,True,32.0,13.287948634373077,0.3134446161011347,100.0,125.21930627884183,9.97933975127013,5.121061394131665,90.0897401599545,87.61396647441794,92.67170998482939,10067.138275089861,74.3356913754493,0.01917880544903586,0.7146433172128269,79.84380854927375,8827.557598926087,6266.0695050561135
Always Quality,15,quality,True,,100.0,7.088484706250298,100.0,7.195472498614327,146.9066171954325,True,28.0,13.401680202988736,0.25875013657539997,100.0,125.81799548100207,9.930158205075315,4.947399863910665,90.29969916635417,83.3701689468702,93.13756402577846,9994.59464820609,69.97297324103045,0.03938047059027943,0.7156150036677973,79.98404937467599,8852.149107483976,6287.818899944573
Always Quality,16,quality,True,,100.0,8.132897713862086,100.0,8.61608918860123,164.79189035915638,True,30.0,13.607381514687972,0.2251097942650715,100.0,124.93098212803433,10.34126503307521,5.070547634329708,89.59294850937053,86.20866875267308,92.83318348338989,10406.762372744144,75.03381186372073,0.045182765077011584,0.7141729875877315,80.16216011412583,8799.228028023046,6344.643567544049
Always Quality,17,quality,True,,100.0,6.895644563780835,100.0,6.895644563780835,133.94877144680927,True,31.0,13.230996045974726,0.3057375098680908,100.0,125.52186061986157,9.893333501948053,5.062825179035038,90.24380825418069,84.96285709550114,92.83329427377399,9711.6546909677,70.75827345483849,0.03830913646544908,0.7151351984110511,79.91570015088327,8841.583559346125,6275.825782551233
Always Quality,18,quality,True,,100.0,7.439936823182608,100.0,7.7015077222476105,152.1687566176995,True,29.0,13.478002611312203,0.2423329973449242,100.0,125.70206780663783,10.10127798829403,4.9421375801947764,89.98050281696072,87.31048500659685,93.09604391693378,10299.545519448895,75.49772759724446,0.041332982351014486,0.7154273673373862,80.03737696699363,8833.830584738575,6308.060308889904
Always Quality,19,quality,True,,100.0,7.844284321178723,100.0,7.844284321178723,156.2089127400184,True,31.0,13.056537823516253,0.34776774578819447,100.0,125.56186145677738,9.733050995849203,5.109165095305754,90.42416283820414,82.08455880071229,92.73717245314909,8153.8805727809795,61.76940286390488,0.043579357339881795,0.7152001033418651,80.13248128996636,8850.545970731298,6313.771372847149
Always Quality,20,quality,True,,100.0,5.008563850232004,100.0,6.333281896754947,144.84153564692707,True,27.0,13.082649610787323,0.3225979006699383,100.0,126.60564934914564,9.580776200078038,4.867306173916744,90.69769995316918,85.54272100228944,93.3496168676479,9874.383206318575,72.37191603159289,0.02782535472351113,0.7168833489513631,79.87131137232637,8886.97198329764,6253.331275870198
Adaptive/Balanced,1,balanced,True,,100.0,6.73965153357805,100.0,8.952212156899076,145.98925077285372,True,28.0,20.632411966311825,0.0,61.77203127439433,116.41255829924164,21.391914705820774,3.0410272330082786,66.27376145014733,89.25665394021033,94.2014420479149,11183.762357573518,78.91881178786757,0.03744250851987806,0.4321212452645635,76.73150664890191,7648.814507218142,6358.088486275963
Adaptive/Balanced,2,balanced,True,,100.0,4.936238633233986,100.0,7.994730846162093,128.0608790852598,True,31.0,21.537120983776823,0.0,56.95957600590042,111.6387808898755,23.097336843366712,3.4806001207114314,63.428833139135065,83.795023562169,93.53599880840927,10180.410105945,71.30205052972498,0.027423547962411032,0.393401731335455,76.11327114010268,7438.696525988283,6319.789233846484
Adaptive/Balanced,3,balanced,True,,100.0,6.816898029284633,100.0,8.079389225093024,140.6942510466692,True,30.0,21.609555249414285,0.0,56.37211592178082,111.32828873382535,23.316262762046463,3.416623830863202,63.0473675738938,87.26022947134672,93.79608020668766,10812.999153922907,76.06499576961458,0.03787165571824796,0.3890087254462306,76.07298298110267,7421.106853712192,6323.175569003721
Adaptive/Balanced,4,balanced,True,,100.0,6.527208527191793,100.0,8.008499180710391,132.1434193680403,True,30.0,20.97877586576453,0.0,59.719893093638,114.36540012071353,22.113590356209887,3.2412661044394855,65.01920573045271,87.1074904459013,93.86835220498286,11259.537044313352,79.29768522156674,0.03626226959550996,0.41553085161500697,76.35458069570998,7556.687058047472,6320.339967228416
Adaptive/Balanced,5,balanced,True,,100.0,6.017137312669649,100.0,7.435042447748604,116.63356046521804,True,27.0,22.49046647202071,0.0,52.21002675981077,107.57979727127831,24.824445706894913,3.6414749693525335,60.71144076711129,83.36447294101728,93.7842802506006,10328.626661892355,69.64313330946176,0.0334285406259425,0.3564380835367535,75.59372460461641,7256.145783497085,6297.401697909944
Adaptive/Balanced,6,balanced,True,,100.0,7.13969763879603,100.0,7.13969763879603,131.43663060976516,True,27.0,20.778664660581832,0.0,60.880675460284955,115.5701746693932,21.707142141891595,3.1079980105478167,65.73542306168389,86.18889801441526,94.13364393619482,10755.933319898608,75.77966659949307,0.039664986882200166,0.4249551775242781,76.28825298701179,7610.6671132888305,6285.587905551842
Adaptive/Balanced,7,balanced,True,,100.0,6.955142685345357,100.0,7.124669921175685,130.75674911617378,True,26.0,20.68181746951535,0.0,61.46278350003691,116.20097927302254,21.50560452030435,3.02622766436301,66.09199826319212,86.42116221899146,94.29121113823606,10312.797093517858,74.5639854675893,0.03863968158525198,0.4297228369405489,76.33873372371396,7638.798133620115,6284.986796847027
Adaptive/Balanced,8,balanced,True,,100.0,7.860107205961146,100.0,8.371236807543065,136.47668232421975,True,29.0,21.17879187458873,0.0,58.65851702972426,113.29226195090729,22.491818508874626,3.3443943377262593,64.42898923342345,81.21624060705675,93.75538952277304,11892.9412570731,77.46470628536554,0.0436672622553397,0.4069731166429195,76.33859574652213,7511.246393382471,6334.849472301723
Adaptive/Balanced,9,balanced,True,,100.0,6.858614826461561,100.0,8.013720186091131,129.01412523487235,True,31.0,22.391964541349793,0.0,52.910016695763176,107.90825199165431,24.572292840573276,3.679509080002012,61.22579169423676,80.7034190432535,93.50682237360685,11697.75345714768,73.98876728573842,0.038103415702564224,0.3615661209897252,75.78661279135375,7282.375661682572,6320.548807443645
Adaptive/Balanced,10,balanced,True,,100.0,8.414325469617403,100.0,8.661488671241246,140.20135780425852,True,31.0,21.665780703082355,0.0,57.46345308962908,111.8389564948159,22.97178663030335,3.409397670019611,64.11639346842603,80.9874124367601,93.68631627072008,12298.362202386132,75.59181101193067,0.04674625260898557,0.39710170958367386,76.34975675451216,7476.52673417479,6346.45954684965
Adaptive/Balanced,11,balanced,True,,100.0,7.806990077971397,100.0,7.806990077971397,124.86143558424891,True,32.0,22.677275424613292,0.0,57.375635156333914,111.93030029709072,22.944341917490075,3.4961861856845915,63.724668919089865,84.39204023112414,93.41918678179239,10087.67084838541,72.43835424192703,0.0433721670998411,0.3965948350001393,76.12009835345776,7454.585940844393,6312.279603118855
Adaptive/Balanced,12,balanced,True,,100.0,7.134537964227135,100.0,7.950384498350437,130.20735974772737,True,32.0,21.482485534937407,0.0,57.2176186782151,111.75590405242755,23.005783250920267,3.5003981985334427,63.60279839473382,84.21814257013779,93.44988445204574,11652.46061877968,77.7623030938984,0.039636322023484084,0.3953121056427386,76.13049665888016,7447.2096721293565,6318.015379934018
Adaptive/Balanced,13,balanced,True,,100.0,7.4472398313156996,100.0,8.120287191490654,130.96498925463095,True,31.0,21.28359401536636,0.0,58.06076096429061,112.70496122172668,22.705181417978057,3.3915985418691132,64.04125969791603,86.17601139325063,93.64610218596677,11027.074322047525,77.13537161023761,0.04137355461842055,0.4021841598343654,76.23024639298553,7484.335826464983,6324.811487659626
Adaptive/Balanced,14,balanced,True,,100.0,6.496525315777234,100.0,8.445515970214775,136.52371409443188,True,27.0,20.65072260123868,0.0,61.69909447285352,116.28742452704671,21.41963815302249,3.0594363728855116,66.24325087137184,86.69984212516302,94.1594012368736,11105.164251198035,78.52582125599021,0.03609180730987352,0.4314715206099118,76.62559082474873,7645.089668425294,6337.820638808591
Adaptive/Balanced,15,balanced,True,,100.0,5.701103876933729,100.0,8.018992450627222,127.61233271029975,True,30.0,21.426410663336235,0.0,57.30618721680253,112.04812225946029,22.97732023653032,3.421908123407178,63.61386348685764,83.91488979253964,93.6696883417647,11200.45543056002,76.00227715280009,0.031672799316298496,0.3962434480549467,76.14587801315409,7455.189320911813,6320.759698025089
Adaptive/Balanced,16,balanced,True,,100.0,5.134753043321736,100.0,8.200180794834102,138.34776759583133,True,28.0,20.905291279346734,0.0,60.18509639290154,114.97014814975351,21.959185385196506,3.1225698014935706,65.3166546408845,86.58792218013987,94.15105575247141,10520.011909326035,76.60005954663015,0.02852640579623187,0.41943888190109646,76.4375343550995,7583.880547029038,6328.007231793365
Adaptive/Balanced,17,balanced,True,,100.0,6.473667144807319,100.0,8.997771545741593,146.53738665998995,True,30.0,20.890550041324815,0.0,60.6927920601906,115.15958938086654,21.76324531323785,3.225390086632692,65.61918405196175,86.81051672009801,93.79057369075491,11668.191362590118,80.3409568129506,0.03596481747115177,0.4231880836123932,76.64243191694258,7594.2712688957545,6359.910861829664
Adaptive/Balanced,18,balanced,True,,100.0,7.302882602960406,100.0,7.384965958115949,124.89941345204105,True,31.0,23.35091751701517,0.0,47.452465032377525,103.08301543776044,26.513433082541123,4.103472979973356,57.96723047328891,83.2220430061645,93.19034435175507,9256.986532086501,65.2849326604325,0.0405715700164467,0.31953532999754203,75.17207776261652,7048.762979378171,6295.398638324638
Adaptive/Balanced,19,balanced,True,,100.0,7.346897512594716,100.0,8.557945731710912,139.05526165622936,True,28.0,21.502199153952542,0.0,57.71770798753301,112.37451231093789,22.85422493819392,3.3385697503724985,64.03927634155768,82.52581944822576,93.84469316335436,12502.070871575585,76.51035435787793,0.04081609729219287,0.3994468832881745,76.31748059757584,7483.459034961144,6342.317829268436
Adaptive/Balanced,20,balanced,True,,100.0,6.466613065086986,100.0,8.254491918321843,133.01127385160834,True,29.0,21.846252099458702,0.0,56.44867307495943,110.88037422559496,23.328506938016645,3.466863482009432,63.432191857948375,84.22057806805475,93.64605562872383,11188.31134893533,76.14155674467668,0.03592562813937215,0.3890499400699428,76.16572716235663,7431.8846413199,6330.179676732874
